Tiempo,Angulo
0.24084150000000001,2.3397643473157516e-05
0.48168300000000003,4.679970600677968e-05
0.7225245,7.020568966390583e-05
0.9633660000000001,9.361624099032022e-05
1.20420752,0.00016339449390562696
1.4450490200000001,0.00018681386028536205
1.68589052,0.00021023690847082915
1.92673202,0.00023366406596117512
2.16757352,0.000257095199492912
